name,ne_ID,rating,num_of_rating,price,about,feat_labels,feat_values
Samson SR850 Professional Studio Reference Headphones,9SIA4P01ZM0439,88%,"5,048",49.99,,"['Brand ', 'Model ', 'Type ', 'Color ', 'Driver Unit ', 'Frequency Response ', 'Input Impedance ', 'Connector ', 'Ear Coupling ', 'Features ', 'Date First Available ']","['SAMSON', 'SR850', 'Headphone', 'Black', '50mm', '10Hz-30KHz', '32 ohms', 'Mini-phone', 'Over-the-head', 'Ideal for professional recording and hi-fi monitoringTransparent response with airy highs and pronounced depthOver-ear, semi-open-back design with velour cushioningLarge 50mm drivers with rare earth magnetsAdjustable headband32O impedance1/4"" adapter included', 'October 05, 2018']"
ANIVIA WG10 Mini Wireless/Bluetooth Earbuds Newest TWS Earphones with Charging Box in Black,9SIABRY6PY1124,89%,"1,366",29.99," Product Specification: 1. Bluetooth Version: 4.1 +EDR 2. Working Distance: 10M 3.2. 5H Music play time: 2.5H 4. Phone call time: 2.5H 5. Standby time: 100H 6. Charging time: 1-2H 7. Battery Capacity: case – 450mAh, earbud – 50mAh. Operating Instructions: 1. Long press the button of both units for 5 seconds until the blue and Red light flash alternately. Double press the button of either unit to set it as the major one, and the other one will be minor one automatically. And it will pair successfully within 15 seconds. (The major unit will flash red and blue alternately, and the minor one will flash blue every 5 seconds) 2. For the initial connection, connect GW10 in available devices on your device in Bluetooth setting. There will be voice notice within 5 seconds that it has connected successfully. Both units will flash blue every 5 seconds. 3. For repeat use, power the both units on, and it will connect with your device automatically. 4. If single unit to be used, power the unit on, and connect GW10 in available devices on your device in Bluetooth setting. 5. Please have a read at the USER Manual in the box about more guide and notice. Package: 1 * GW10 Earphones with Charging Box in Black After-sale service: 1. One month return and one year warranty service in Smart@Purchase Shop. 2. Your most satisfaction, our all goal. Just contact us if you have any problem, we will be here with you in any time.","['Type ', 'Color ', 'Ear Coupling ', 'Wireless Type ', 'Compatibility ', 'Date First Available ']","['Wireless', 'Black', 'Earbud', 'Bluetooth', 'Universal', 'April 15, 2020']"
Fuji Labs Sonique SQ203 Designer In-Ear Headphones with In-line Mic,9SIAA1G3R63433,87%,191,12.99,,"['Brand ', 'Model ', 'Type ', 'Color ', 'Driver Unit ', 'Frequency Response ', 'Input Impedance ', 'Power Supply ', 'Sensitivity ', 'Connector ', 'Cord Length ', 'Microphone Sensitivity ', 'Features ', 'Package Contents ', 'Option ', 'Date First Available ']","['Fuji Labs', 'AUFJ-SQWMS203YE', 'In-Ear', 'Yellow', '10mm', '20Hz–20KHz', '16 ohms', '10 mW', '95 dB +/- 3dB', '3.5mm', '4.5 ft.', '-38 dB +/- 3dB', '10W powerful soundHigh-strength alloy shell with brush effectHigh-capacity polyer battery for long working time2.0 sound track for high acoustic fidelitySpecial hollow diaphragm facing downward', '3 pairs of single flange ear-tips', 'N/A', 'January 14, 2016']"
Mee audio M6-BK 3.5mm Gold-Plated Connector Canal Stylish Sound-Isolating Earphones (Black),9SIAD247X01825,89%,458,19.64,,"['Brand ', 'Model ', 'Type ', 'Driver Unit ', 'Frequency Response ', 'Input Impedance ', 'Connector ', 'Ear Coupling ', 'Cord Length ', 'Features ', 'Date First Available ']","['Mee audio', 'M6-BK', 'Earbud', '9mm drivers with neodymium magnets', '20Hz–20KHz', '16 ohms', '3.5mm Gold-Plated', 'Canal', '4 feet', 'Acoustically advanced MEElectronics AI-M6 Series earphones deliver clear, accurate sound from any portable music or DVD player.Lightweight, in-ear design blocks out ambient noise better than many bulky battery-powered noise-canceling earphones.Enjoy full dynamic range of your favorite music and movies without cranking up the volume to unnatural - or even unsafe -listening levels.AI-M6 earphones deliver rich, clean sound from your portable playerSporty design for all your our door activates Amazingly comfortable in-ear sound-isolating designIn-ear noise isolating, Secure over-the-ear fitEnergetic sound w/enhanced bassSix sets of eartips for the best fit and comfort', 'April 07, 2020']"
Fuji Labs Green AUFJ-SQWMS203GR 3.5mm Connector Sonique SQ203 Designer In-Ear Headphones with In-line Mic,N82E16826556025, , ,18.99,,"['Brand ', 'Model ', 'Type ', 'Color ', 'Driver Unit ', 'Frequency Response ', 'Input Impedance ', 'Power Supply ', 'Sensitivity ', 'Connector ', 'Cord Length ', 'Microphone Sensitivity ', 'Features ', 'Option ', 'Date First Available ']","['Fuji Labs', 'AUFJ-SQWMS203GR', 'In-Ear', 'Green', '10mm', '20Hz–20KHz', '16 ohms', '10 mW', '95 dB +/- 3dB', '3.5mm', '4.5 ft.', '-38 dB +/- 3dB', '10W powerful soundHigh-strength alloy shell with brush effectHigh-capacity polyer battery for long working time2.0 sound track for high acoustic fidelitySpecial hollow diaphragm facing downward', 'N/A', 'May 09, 2014']"
Fuji Labs Sonique SQ203 Designer In-Ear Headphones with In-line Mic,9SIAA1G3R63261,87%,191,12.99,,"['Brand ', 'Model ', 'Type ', 'Color ', 'Driver Unit ', 'Frequency Response ', 'Input Impedance ', 'Power Supply ', 'Sensitivity ', 'Connector ', 'Cord Length ', 'Microphone Sensitivity ', 'Features ', 'Date First Available ']","['Fuji Labs', 'AUFJ-SQWMS203RE', 'In-Ear', 'Red', '10mm', '20Hz–20KHz', '16 ohms', '10 mW', '95 dB +/- 3dB', '3.5mm', '4.5 ft.', '-38 dB +/- 3dB', '10W powerful soundHigh-strength alloy shell with brush effectHigh-capacity polyer battery for long working time2.0 sound track for high acoustic fidelitySpecial hollow diaphragm facing downward', 'January 14, 2016']"
Fuji Labs Sonique SQ203 Designer In-Ear Headphones with In-line Mic,9SIAA1G3R63263,87%,191,12.99,,"['Brand ', 'Model ', 'Type ', 'Color ', 'Driver Unit ', 'Frequency Response ', 'Input Impedance ', 'Power Supply ', 'Sensitivity ', 'Connector ', 'Cord Length ', 'Microphone Sensitivity ', 'Features ', 'Date First Available ']","['Fuji Labs', 'AUFJ-SQWMS203WH', 'In-Ear', 'White', '10mm', '20Hz–20KHz', '16 ohms', '10 mW', '95 dB +/- 3dB', '3.5mm', '4.5 ft.', '-38 dB +/- 3dB', '10W powerful soundHigh-strength alloy shell with brush effectHigh-capacity polyer battery for long working time2.0 sound track for high acoustic fidelitySpecial hollow diaphragm facing downward', 'January 14, 2016']"
JBL Live 220 Bluetooth In-Ear Neckband Wireless Headphone - Red,0TH-001X-003Y8, , ,69.95,,"['Brand ', 'Model ', 'Type ', 'Color ', 'Wireless Type ', 'Date First Available ']","['JBL', 'JBLLIVE220BTREDAM', 'In-Ear', 'Red', 'Bluetooth', 'January 08, 2020']"
JBL Live 220 Bluetooth in-Ear Neckband Wireless Headphone - White,0TH-001X-00409, , ,69.95,,"['Brand ', 'Model ', 'Type ', 'Color ', 'Connector ', 'Wireless Type ', 'Compatibility ', 'Date First Available ']","['JBL', 'JBLLIVE220BTWHTAM', 'In-Ear', 'White', 'Yes', 'Bluetooth', 'N/A', 'January 08, 2020']"
Sennheiser Green OCX 686i 3.5mm Connector Canal SPORTS - Ultra-lightweight sports headset,9SIABMT8SU9546,86%,979,40.67,,"['Brand ', 'Model ', 'Type ', 'Color ', 'Frequency Response ', 'THD ', 'Input Impedance ', 'Sensitivity ', 'Connector ', 'Ear Coupling ', 'Cord Length ', 'Weight ', 'Features ', 'Package Contents ', 'Option ', 'Date First Available ']","['Sennheiser', 'OCX 686i', 'Ear Canal Headphone with Ear Hook', 'Green', '18Hz-20KHz', '<0.5%', '20 ohms', '120dB S.P.L. at 1KHz', '3.5mm', 'Canal', '1.2 m symmetrical cable / 3.5mm low profile angled plug', '1', 'Smart remote and mic: In-line on the connecting cable providing music and call control is compatible with Apple devices.Sealed in-ear canal design:  Helps block ambient noise and improve bass response to improve musical enjoyment.SteriTouch ear adapters:  Are anti-bacterial ensuring hygienic qualities over a lifetime of use and washes.Ergonomic ear clips:  Provide a secure fit helping these ear phones stay in place during your workout.Para-aramid reinforced cable: Is strong and durable providing long term reliability.Oval-shaped cable:  Reduces cable noise and resists tangling for an improved listening experience.', '1 x OCX 686i SPORTS 1 x Storage pouch 1 x Cable clip', 'OCX686i', 'February 20, 2019']"
Sennheiser MX365 In-Ear Headphone-White,9SIAKVHA8C2922,92%,119,50.00,,"['Brand ', 'Model ', 'Type ', 'Color ', 'Frequency Response ', 'Input Impedance ', 'Sensitivity ', 'Connector ', 'Ear Coupling ', 'Cord Length ', 'Features ', 'Date First Available ']","['Sennheiser', 'MX 365', 'Earbud', 'White', '20Hz–20KHz', '32 ohms', '110 dB SPL (1 kHz/1 Vrms)', '3.5mm', 'Earbud', '3.9 ft. (1.2 m)', 'Sonic and stylish upgrade from stock earbudsPowerful, bass-driven stereo soundUltra-light design with outstanding comfortSymmetrical cable', 'October 16, 2019']"
"(3 Pack) Lightning Splitter Adapter for iPhone X, iPhone 8/8 Plus, iPhone 7/7 Plus, Mini Dual Lightning Headphone Audio & Charge Adapter, Support Calling Function & Music Control",9SIA3ZH8501731,76%,454,9.49," Specifications Material: Aluminum Alloy + ABS Size: 31*6*9mm Weight: 3g Color: Black Connection Type: Lightning Function: Charging /Listen to music /Phone Calling /Remote control Compatible System: iOS 10.3 -iOS 11 Quantity: 3 pieces / pack Feature - Supports up to 48 KHz and 24-bit audio output, keep Apple Lightning Ear Pods sound quality with no compromise. - Works with Apple Lightning Ear Pods and other headphones, supports microphone and remote. - Also works with 3.5 mm AUX, allows you listen and charge in your car, enjoy music and power on the road. - Unique 90° design let you play games or watch movies without any influence. It saves spaces and easy to use. How to use 1. Before use, please connect the headphone and charging cable to the adapter at first, and then connect the adapter to your phone. 2. If the headphone can not be used normally due to several times unplugging, please unplug this adapter from the phone and re-plug it again. NOTE: - Please insert the earphone and charging cable separately according to the logo on the item. If you insert into wrong side, it will not make product work correctly. - 3.5 mm to lightning jack adapter should be purchased separately. - Recommend with Apple original headphones, cable and adapter. - Not support data transmission.","['Type ', 'Color ', 'Connector ', 'Compatibility ', 'Option ', 'Date First Available ']","['Headphone', 'Black', 'Lightning', 'Universal', 'for iOS', 'August 25, 2020']"
"TUNAI DRUM Hi-Res Certified Bass Enhanced Earphone - In-ear Headphones with Extra Large 1/2"" Drivers for Improved Bass Response, Good Clarity, Wide Soundstage & Precise Sound Positioning (Green)",9SIAFU07636930,50%,2,29.99," Following a highly successful Kickstarter campaign, the Tunai Drum Hi-Res Earphones are now available to the rest of us! Within these colorful drum-shaped earphones lies carefully chosen speaker components, perfectly tuned to deliver clear, balanced sound directly into your ears. Small in-ear headphones often lack bass, lack treble, or just lack good sound altogether. TUNAI has solved these problems with an advanced driver and diaphragm combination. The extra large 1/2"" / 13 mm driver provides clearer, louder bass and a wider soundstage, while the ultra thin speaker diaphragm is super responsive and sensitive, giving the Drum an edge over the competition and putting it in a class populated by much pricier rivals. Ultra soft ear buds with great noise isolation Drum comes with four sizes of silky soft ear buds, ensuring that every ear can get a snug fit. The ear buds also do a great job at blocking outside sound from interrupting your music (reducing noise level by 30dB vs 18dB of normal earbud). They also pop on and off easily for convenient washing to keep them (and your ears) clean and happy! Tuned for maximum audio awesomeness Each component has been specially designed and selected to work together, ensuring truly fantastic sound at this price point. As with any better-quality headphone, these take some time to break in to let the drivers loosen up and the components settle. Once they do, the rich, warm tone with clear highs will bring your music to life. Drum is a Japan Audio Society (JAS) certified High Resolution Audio Earphone. As with any hi-res audio product, we strongly recommend using the best possible quality MP3s or AAC files, and if possible, high resolution FLAC or other lossless audio sources. Space age materials take your sound to the stars Ultra-thin 8um aerospace grade PET diaphragm uses high advanced materials and fabrication techniques. The result is a speaker capable of lightning-fast response times for clear high-end. The Drum is engineered to deliver well-rounded sound throughout the audio spectrum, including clear, high-end, rich presence in the mid-range, and powerful bass. Key specs Frequency response: 10Hz - 40kHz Driver unit: 0.51 in / 13 mm dynamic driver Diaphragm: 8 µm aerospace grade PET Sensitivity: 105 dB/mw Impedance: 32 Ohm Cord type: Oxygen free cable (OFC), Y-type Plug type: 1/8” / 3.5 mm gold plated TRRS","['Brand ', 'Model ', 'Type ', 'Color ', 'Driver Unit ', 'Frequency Response ', 'Input Impedance ', 'Connector ', 'Ear Coupling ', 'Noise Cancelling ', 'Wireless Type ', 'Compatibility ', 'Option ', 'Date First Available ']","['TUNAI', 'DRUM', 'In-Ear', 'Green', '13mm', '10Hz-40kHz', '32ohm', '3.5mm', 'Earbud', 'Passive', 'No', 'Universal', 'In-Ear Wired', 'May 24, 2018']"
"TUNAI DRUM Hi-Res Certified Bass Enhanced Earphone - In-ear Headphones with Extra Large 1/2"" Drivers for Improved Bass Response, Good Clarity, Wide Soundstage & Precise Sound Positioning (Blue)",9SIAFU07636926,50%,2,29.99," Following a highly successful Kickstarter campaign, the Tunai Drum Hi-Res Earphones are now available to the rest of us! Within these colorful drum-shaped earphones lies carefully chosen speaker components, perfectly tuned to deliver clear, balanced sound directly into your ears. Small in-ear headphones often lack bass, lack treble, or just lack good sound altogether. TUNAI has solved these problems with an advanced driver and diaphragm combination. The extra large 1/2"" / 13 mm driver provides clearer, louder bass and a wider soundstage, while the ultra thin speaker diaphragm is super responsive and sensitive, giving the Drum an edge over the competition and putting it in a class populated by much pricier rivals. Ultra soft ear buds with great noise isolation Drum comes with four sizes of silky soft ear buds, ensuring that every ear can get a snug fit. The ear buds also do a great job at blocking outside sound from interrupting your music (reducing noise level by 30dB vs 18dB of normal earbud). They also pop on and off easily for convenient washing to keep them (and your ears) clean and happy! Tuned for maximum audio awesomeness Each component has been specially designed and selected to work together, ensuring truly fantastic sound at this price point. As with any better-quality headphone, these take some time to break in to let the drivers loosen up and the components settle. Once they do, the rich, warm tone with clear highs will bring your music to life. Drum is a Japan Audio Society (JAS) certified High Resolution Audio Earphone. As with any hi-res audio product, we strongly recommend using the best possible quality MP3s or AAC files, and if possible, high resolution FLAC or other lossless audio sources. Space age materials take your sound to the stars Ultra-thin 8um aerospace grade PET diaphragm uses high advanced materials and fabrication techniques. The result is a speaker capable of lightning-fast response times for clear high-end. The Drum is engineered to deliver well-rounded sound throughout the audio spectrum, including clear, high-end, rich presence in the mid-range, and powerful bass. Key specs Frequency response: 10Hz - 40kHz Driver unit: 0.51 in / 13 mm dynamic driver Diaphragm: 8 µm aerospace grade PET Sensitivity: 105 dB/mw Impedance: 32 Ohm Cord type: Oxygen free cable (OFC), Y-type Plug type: 1/8” / 3.5 mm gold plated TRRS","['Brand ', 'Model ', 'Type ', 'Color ', 'Driver Unit ', 'Frequency Response ', 'Input Impedance ', 'Connector ', 'Ear Coupling ', 'Noise Cancelling ', 'Wireless Type ', 'Compatibility ', 'Option ', 'Date First Available ']","['TUNAI', 'DRUM', 'In-Ear', 'Blue', '13mm', '10Hz-40kHz', '32ohm', '3.5mm', 'Earbud', 'Passive', 'No', 'Universal', 'In-Ear Wired', 'May 24, 2018']"
Cushion Stereo Headphones w/Vol Cntrl,0TH-0052-00021, , ,17.99,"Cushioned stereo headphones feature a volume control for your listening pleasure. The 3.5 mm input fits a variety of devices. Design also features a 40mm driver unit, 20Hz-20kHz frequency response, 32 OHM impedance, 112 +/- 4dB sensitivity, and 100MW maximum input. 71"" cord allows a long reach so you can move more freely and relax away from your source device.","['Brand ', 'Model ', 'Type ', 'Color ', 'Driver Unit ', 'Frequency Response ', 'Input Impedance ', 'Power Supply ', 'Sensitivity ', 'Connector ', 'Ear Coupling ', 'Cord Length ', 'Date First Available ']","['Compucessory', '15155', 'Over the Ear', 'Black', '40mm', '20Hz–20KHz', '32 ohms', '100MW maximum input', '112 +/- 4dB', '3.5mm', 'Circumaural', '5.92 ft', 'April 22, 2013']"
JBL LIVE500BTBLK LIVE 500BT Wireless Over-Ear Headphones - Black,9SIA1CZ9VC8772,86%,"2,151",99.95,,"['Brand ', 'Series ', 'Model ', 'Type ', 'Color ', 'Driver Unit ', 'Frequency Response ', 'Input Impedance ', 'Power Supply ', 'Sensitivity ', 'Weight ', 'Wireless Type ', 'Battery ', 'Operating Time ', 'Features ', 'Package Contents ', 'Date First Available ']","['JBL', 'LIVE 500BT', 'JBLLIVE500BTBLKAM', 'Over the Ear', 'Black', '50mm', '18Hz-20KHz', '32 ohms', 'Maximum input power: 15mW', 'Driver sensitivity at 1kHz/1mW: 108dB', '0.51 lb.', 'Bluetooth 4.2', 'Battery type: Polymer Li-ion Battery (3.7V DC, 700mAh)Charging time: 2hrs from empty', 'Music playtime with BT on: Up to 30 hours', 'JBL Signature SoundGet help from your voice assistantAmbient Aware and TalkThru Technology30 Hours Battery Life, 2 Hours Recharging Time15 minutes charging for 2 hours playtimeHands-free callsMulti-Point ConnectionPersoni-Fi AppComfort-fit fabric headbandDetachable cable with remote & microphone', '1 x LIVE500BT1 x Aux Cable1 x Charging Cable1 x Warranty/Warning1 x QSG/Safety Sheet', 'August 15, 2019']"
KOSS Blue/Copper 176645 3.5mm Connector Supra-aural TM602 Semi-open Portable Headphone,9SIAFJ8A0J9950,78%,"1,689",7.61,Koss TM-602 Headphone - Stereo - Black - Mini-phone - Wired - 100 Hz 16 kHz - Over-the-head - Binaural - Supra-aural - 4 ft CableConnectivity Technology: WiredCable Length: 4 ftSound Mode: StereoMinimum Frequency Response: 100 HzMaximum Frequency Response: 16 kHzFeatures: Adjustable HeadbandEarpiece Design: Over-the-headEarpiece Type: BinauralHost Interface: Mini-phoneColor: BlackForm Factor: Supra-auralWeight (Approximate): 2.40 oz,"['Brand ', 'Model ', 'Part ', 'Type ', 'Color ', 'Frequency Response ', 'THD ', 'Input Impedance ', 'Sensitivity ', 'Connector ', 'Ear Coupling ', 'Cord Length ', 'Weight ', 'Features ', 'Date First Available ']","['KOSS', '176645', 'TM602', 'Over the Ear', 'Blue/Copper', '100Hz-18KHz', '< 0.3%', '32 ohms', '88 dB SPL/1 mW', '3.5mm', 'Supra-aural', '4 feet', '0.15', 'Dynamic element for full Sound of KossAdjustable headband for best fitFoam ear cushions for open, hear-through soundStraight, Dual Entry Cord', 'September 15, 2019']"
KOSS 168816-MIX JOCKEY Mix Jockey Headphone,N82E16826263074, , ,29.99,,"['Brand ', 'Model ', 'Type ', 'Frequency Response ', 'Input Impedance ', 'Features ', 'Package Contents ', 'Date First Available ']","['KOSS', '168816-MIX JOCKEY', 'Headphone', '18Hz-20KHz', '100 ohms', 'Connectivity Technology: WiredWireless Technology: Not ApplicableOperating Distance: 96""Sound Mode: StereoEarpiece Design: Over-the-headEarpiece Type: BinauralDriver Type: Ferrite DriverHost Interface: Mini-phoneEarpiece Controls: Volume', 'Mix Jockey HeadphoneGold-flashed 6.3 mm (1/4"") Adapter', 'November 02, 2011']"
Cyber Acoustics ACM-70B 3.5mm Connector Supra-aural Lightweight PC/Audio Stereo Headphone,9SIADKY5J80005, , ,6.00,,"['Brand ', 'Model ', 'Type ', 'Driver Unit ', 'Frequency Response ', 'Connector ', 'Ear Coupling ', 'Cord Length ', 'Weight ', 'Compatibility ', 'Features ', 'Date First Available ']","['Cyber Acoustics', 'ACM-70B', 'Stereo', '27mm', '20Hz–20KHz', '3.5mm', 'Supra-aural', '6.00 ft.', '0.12', ""Device Compatibility:\tPC's, Macs, Chromebooks, tablets, smartphones, iPods, MP3 players, and most gaming systems"", 'Soft foam ear padsAdjustable headband', 'April 14, 2017']"
Sennheiser Electronic MX365Orange Mainstream orange earphones,9SIA4RE8HX4320,81%,"12,045",120.99,"Sennheiser mx365 orange mainstream orange earphones - portable, ultralight earbud headphones;.","['Brand ', 'Model ', 'Type ', 'Color ', 'Frequency Response ', 'Input Impedance ', 'Sensitivity ', 'Connector ', 'Ear Coupling ', 'Date First Available ']","['Sennheiser', 'MX365Orange', 'Earbud', 'Orange', '20Hz–20KHz', '32 ohms', '110 dB/mW', '3.5mm', 'Earbud', 'December 18, 2018']"
"TUNAI DRUM Hi-Res Certified Bass Enhanced Earphone - In-ear Headphones with Extra Large 1/2"" Drivers for Improved Bass Response, Good Clarity, Wide Soundstage & Precise Sound Positioning (Silver)",9SIAFU07636929,50%,2,29.99,,"['Brand ', 'Model ', 'Type ', 'Color ', 'Driver Unit ', 'Frequency Response ', 'Input Impedance ', 'Connector ', 'Ear Coupling ', 'Noise Cancelling ', 'Wireless Type ', 'Compatibility ', 'Option ', 'Date First Available ']","['TUNAI', 'DRUM', 'In-Ear', 'Silver', '13mm', '10Hz-40kHz', '32ohm', '3.5mm', 'Earbud', 'Passive', 'No', 'Universal', 'In-Ear Wired', 'May 24, 2018']"
Nixeus Pink 3.5mm Connector Earbud Earphones (Pink),9SIA0ZW50K6344,93%,228,9.99,,"['Brand ', 'Part ', 'Type ', 'Color ', 'Frequency Response ', 'THD ', 'Input Impedance ', 'Sensitivity ', 'Connector ', 'Ear Coupling ', 'Cord Length ', 'Features ', 'Package Contents ', 'Date First Available ']","['Nixeus', 'ER-PINK14', 'In-Ear', 'Pink', '20Hz–20KHz', '<3%', '16 ohms', '100±3dB S.P.L: 93db At 1KHz', '3.5mm', 'Earbud', ""3.94'"", '- 13mm Neodymium Drivers for Premium Sound Quality- In-line Microphone with Mute/Volume control- 1.2 Meter Tangle-Free cord- Limited Lifetime Warranty (With Product Registration)Engineered to Deliver Premium Quality Sound and Full Audio Range for Music, Videos, and Gaming!', 'Accessories- Audio/Microphone Splitter Cable for PC Compatibility- 3 Pairs of Earbud Sizes (S, M, L)- Premium Hard Shell Carrying Case', 'October 27, 2016']"
JBL Black JBLENDURJUMBAM Waterproof Wireless Sport In-Ear Headphones,9SIA1CZ9PM2853,86%,"2,151",60.95,,"['Brand ', 'Model ', 'Type ', 'Color ', 'Driver Unit ', 'Frequency Response ', 'Connector ', 'Wireless Type ', 'Operating Time ', 'Compatibility ', 'Features ', 'Package Contents ', 'Date First Available ']","['JBL', 'JBLENDURJUMBAM', 'In-Ear', 'Black', '10mm', '20Hz–20KHz', 'Yes', 'Bluetooth', '8 Hours', 'N/A', '8 hours of wireless playback with Speed Charge batteryPowerHookNever hurt. Never fall out.WaterproofTouch controlsHands-free callsProtective Pouch', 'Headphones3 sizes of ear tips1 x EnhancerCharging cableSport Carry Pouch1 x Warranty/Warning card1 x Safety Sheet/QSG', 'July 31, 2019']"
JBL Red JBLENDURJUMPREDAM Waterproof Wireless Sport In-Ear Headphones,9SIA1CZ9PM2971,86%,"2,151",68.95,,"['Brand ', 'Model ', 'Type ', 'Color ', 'Driver Unit ', 'Frequency Response ', 'Connector ', 'Wireless Type ', 'Operating Time ', 'Compatibility ', 'Features ', 'Package Contents ', 'Date First Available ']","['JBL', 'JBLENDURJUMPRAM', 'In-Ear', 'Red', '10mm', '20Hz–20KHz', 'Yes', 'Bluetooth', '8 Hours', 'N/A', '8 hours of wireless playback with Speed Charge batteryPowerHookNever hurt. Never fall out.WaterproofTouch controlsHands-free callsProtective Pouch', 'Headphones3 sizes of ear tips1 x EnhancerCharging cableSport Carry Pouch1 x Warranty/Warning card1 x Safety Sheet/QSG', 'July 31, 2019']"
JBL JR300BLU Kids On-Ear Headphones - Blue,9SIA1CZ7320902,86%,"2,151",19.95,,"['Brand ', 'Series ', 'Model ', 'Type ', 'Color ', 'Frequency Response ', 'Input Impedance ', 'Sensitivity ', 'Connector ', 'Cord Length ', 'Weight ', 'Features ', 'Date First Available ']","['JBL', 'JR300', 'JBLJR300BLUAM', 'On-Ear', 'Blue', '20Hz-20KHz', '32 ohms', '85 dB/mW', '3.5mm audio jack', '1.0m flat cable', '0.24 lb.', 'JBL Safe Sound (<85dB)Designed for kidsComfort fitUltra-portableMake it yours - Stickers set', 'October 11, 2018']"
JBL ENDURSPRNTBK Endurance SPRINT Wireless Sports Headphones - Black,0TH-001X-003E9, , ,$49.95,,"['Brand ', 'Series ', 'Model ', 'Type ', 'Color ', 'Driver Unit ', 'Frequency Response ', 'Input Impedance ', 'Sensitivity ', 'Wireless Type ', 'Operating Time ', 'Features ', 'Package Contents ', 'Date First Available ']","['JBL', 'Endurance SPRINT', 'JBLENDURSPRINTBAM', 'In-Ear', 'Black', '10mm', '20Hz–20KHz', '16 ohms', '-20dB at 1kHz/1mW (dB)', 'Bluetooth 4.2', 'Speed Charging time (hours): 2.0Maximum music play time (hours): 8.0', '8 hours of wireless playback with Speed Charge batteryMagHookNever hurt. Never fall out.WaterproofTouch controlsHands-free calls', 'Headphones - Endurance SPRINT3 sizes of ear tipsCharging cable1 x Enhancer1 x Warranty/Warning (W / !)1 x Safety Sheet/QSG (S / i)', 'October 23, 2019']"
JBL JR 300BT Kids On-Ear Wireless Headphones with Safe Sound Technology (Blue/Orange),12K-00CS-000A4, , ,$49.95,,"['Brand ', 'Series ', 'Model ', 'Type ', 'Color ', 'Driver Unit ', 'Frequency Response ', 'Input Impedance ', 'Connector ', 'Weight ', 'Wireless Type ', 'Features ', 'Date First Available ']","['JBL', 'JR300BT', 'JBLJR300BTUNOAM', 'On-Ear', 'Blue/Orange', '32mm', '20Hz–20KHz', '32 ohms', 'Yes', '0.25 lb.', 'Bluetooth', 'JBL Safe SoundBluetooth enabledDesigned for kids12-hour battery lifeEasy controlsComfort fitUltra-portableMake it yours - Stickers set', 'April 20, 2020']"
JBL JBLENDURJUMPBLUAM Waterproof Wireless Sport In-Ear Headphones,9SIA1CZ9PM2972,86%,"2,151",68.95,Waterproof  8 Hour Battery Life  Secure Fit  Comfort Fit,"['Brand ', 'Model ', 'Type ', 'Color ', 'Driver Unit ', 'Frequency Response ', 'Connector ', 'Wireless Type ', 'Operating Time ', 'Compatibility ', 'Features ', 'Package Contents ', 'Date First Available ']","['JBL', 'JBLENDURJUMPBLUAM', 'In-Ear', 'Blue', '10mm', '20Hz–20KHz', 'Yes', 'Bluetooth', '8 Hours', 'N/A', '8 hours of wireless playback with Speed Charge batteryPowerHookNever hurt. Never fall out.WaterproofTouch controlsHands-free callsProtective Pouch', 'Headphones3 sizes of ear tips1 x EnhancerCharging cableSport Carry Pouch1 x Warranty/Warning card1 x Safety Sheet/QSG', 'July 31, 2019']"
JBL Blue JBLENDURSPRINTUAM Yes Connector Waterproof Wireless In-Ear Sport Headphones,9SIA1CZ9PM2970,86%,"2,151",38.95,,"['Brand ', 'Model ', 'Type ', 'Color ', 'Driver Unit ', 'Frequency Response ', 'Connector ', 'Wireless Type ', 'Operating Time ', 'Features ', 'Package Contents ', 'Date First Available ']","['JBL', 'JBLENDURSPRINTUAM', 'In-Ear', 'Blue', '10mm', '20Hz–20KHz', 'Yes', 'Bluetooth', '8 Hours', '8 hours of wireless playback with Speed Charge batteryMagHookNever hurt. Never fall out.WaterproofTouch controlsHands-free calls', 'Headphones - Endurance SPRINT3 sizes of ear tipsCharging cable1 x Enhancer1 x Warranty/Warning (W / !)1 x Safety Sheet/QSG (S / i)', 'July 31, 2019']"
